zaxis,yaxis,H,B,C,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Mn,Fe,Ni,Cu,Zn,As,Se,Ag,Sb,Ba,Pb,Bi,U,REE
Si,As,19,3,0,28,3,4,8,7,28,0,1,3,1,6,2,3,17,10,0,3,7,28,0,0,1,0,3,0,0,5
Si,Se,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Si,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Si,Sb,3,0,0,8,0,0,2,2,8,0,0,0,0,1,0,0,6,4,0,0,1,1,0,0,8,0,0,0,0,0
Si,Ba,97,15,8,151,39,59,21,40,151,10,7,16,42,45,63,9,26,43,0,4,3,0,0,0,0,151,4,0,1,13
Si,Pb,34,5,8,53,4,0,6,13,53,0,7,11,3,19,0,2,9,11,0,7,6,3,0,0,0,4,53,0,2,2
Si,Bi,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
Si,U,21,1,2,23,0,3,2,1,23,0,0,0,3,8,0,0,0,0,0,1,0,0,0,0,0,1,2,0,23,3
Si,REE,104,23,16,180,42,53,20,50,180,8,2,4,14,100,37,3,34,62,0,1,4,5,0,0,0,13,2,0,3,180
P,H,535,3,22,535,46,99,100,181,18,535,27,4,39,153,11,18,111,193,2,43,45,12,0,0,0,36,31,11,52,28
P,B,3,7,0,7,5,1,3,0,3,7,0,0,0,3,1,2,3,2,0,0,0,2,0,0,0,1,0,0,0,3
P,C,22,0,29,29,6,14,10,7,6,29,2,1,2,11,0,2,3,2,0,1,1,0,0,0,0,5,0,0,0,5
P,O,535,7,29,700,87,161,130,200,40,700,30,13,44,224,16,20,145,248,9,47,47,15,0,0,0,50,37,12,53,47
P,F,46,5,6,87,87,35,15,36,16,87,3,1,3,42,10,4,12,13,0,3,0,2,0,0,0,16,2,0,1,10
P,Na,99,1,14,161,35,161,38,50,19,161,4,4,15,66,10,2,39,53,0,4,0,5,0,0,0,14,1,0,2,14
P,Mg,100,3,10,130,15,38,130,40,4,130,1,0,8,50,2,4,38,50,0,2,5,2,0,0,0,8,0,0,3,2
P,Al,181,0,7,200,36,50,40,200,10,200,14,1,18,54,3,6,42,59,0,7,6,1,0,0,0,13,8,1,14,6
P,Si,18,3,6,40,16,19,4,10,42,42,3,1,3,25,13,0,9,7,1,0,1,0,0,0,0,10,0,0,0,8
P,P,535,7,29,700,87,161,130,200,42,723,30,13,44,224,19,21,145,259,24,47,47,15,0,0,0,50,37,12,53,47
P,S,27,0,2,30,3,4,1,14,3,30,30,0,0,6,1,0,0,10,0,4,1,1,0,0,0,1,3,0,3,2
P,Cl,4,0,1,13,1,4,0,1,1,13,0,13,1,7,0,1,2,2,0,3,0,1,0,0,0,2,2,1,0,1
P,K,39,0,2,44,3,15,8,18,3,44,0,1,44,13,3,3,7,16,0,0,0,1,0,0,0,0,0,0,3,0
P,Ca,153,3,11,224,42,66,50,54,25,224,6,7,13,224,4,2,54,82,5,8,11,3,0,0,0,17,4,1,11,14
P,Ti,11,1,0,16,10,10,2,3,13,19,1,0,3,4,19,0,4,3,0,0,0,0,0,0,0,6,0,0,0,2
P,V,18,2,2,20,4,2,4,6,0,21,0,1,3,2,0,21,1,2,1,2,0,3,0,0,0,3,2,0,1,0
P,Mn,111,3,3,145,12,39,38,42,9,145,0,2,7,54,4,1,145,81,0,0,12,1,0,0,0,8,1,0,2,4
P,Fe,193,2,2,248,13,53,50,59,7,259,10,2,16,82,3,2,81,259,9,7,19,2,0,0,0,11,10,4,6,4
P,Ni,2,0,0,9,0,0,0,0,1,24,0,0,0,5,0,1,0,9,24,0,0,0,0,0,0,0,0,0,0,0
P,Cu,43,0,1,47,3,4,2,7,0,47,4,3,0,8,0,2,0,7,0,47,7,5,0,0,0,0,7,2,3,3
P,Zn,45,0,1,47,0,0,5,6,1,47,1,0,0,11,0,0,12,19,0,7,47,3,0,0,0,0,5,0,0,0
P,As,12,2,0,15,2,5,2,1,0,15,1,1,1,3,0,3,1,2,0,5,3,15,0,0,0,0,4,1,2,0
P,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,Sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,Ba,36,1,5,50,16,14,8,13,10,50,1,2,0,17,6,3,8,11,0,0,0,0,0,0,0,50,0,0,3,4
P,Pb,31,0,0,37,2,1,0,8,0,37,3,2,0,4,0,2,1,10,0,7,5,4,0,0,0,0,37,2,7,0
P,Bi,11,0,0,12,0,0,0,1,0,12,0,1,0,1,0,0,0,4,0,2,0,1,0,0,0,0,2,12,3,0
P,U,52,0,0,53,1,2,3,14,0,53,3,0,3,11,0,1,2,6,0,3,0,2,0,0,0,3,7,3,53,3
P,REE,28,3,5,47,10,14,2,6,8,47,2,1,0,14,2,0,4,4,0,3,0,0,0,0,0,4,0,0,3,47
S,H,553,9,36,553,28,109,68,151,43,27,553,36,69,99,3,12,28,134,21,96,58,23,3,1,10,6,57,4,62,13
S,B,9,9,0,9,2,3,1,3,3,0,9,2,1,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
S,C,36,0,47,47,3,17,8,12,11,2,47,6,4,14,0,0,7,4,1,5,4,1,0,0,0,1,8,0,2,6
S,O,553,9,47,691,42,166,80,171,68,30,691,66,117,129,5,14,34,149,21,126,65,25,4,3,20,11,80,11,62,15
S,F,28,2,3,42,42,16,8,22,8,3,42,10,7,20,1,0,3,1,0,0,0,0,0,0,0,2,3,0,3,5
S,Na,109,3,17,166,16,168,19,47,35,4,168,34,54,49,3,1,6,19,1,14,6,3,0,0,3,4,3,3,21,5
S,Mg,68,1,8,80,8,19,83,21,2,1,83,6,16,10,0,1,8,21,4,8,6,0,0,0,0,1,2,0,6,0
S,Al,151,3,12,171,22,47,21,171,42,14,171,21,40,54,0,2,6,26,6,23,8,7,0,0,2,4,9,0,5,6
S,Si,43,3,11,68,8,35,2,42,68,3,68,17,26,48,2,0,3,4,0,5,5,1,0,0,0,7,7,0,0,2
S,P,27,0,2,30,3,4,1,14,3,30,30,0,0,6,1,0,0,10,0,4,1,1,0,0,0,1,3,0,3,2
S,S,553,9,47,691,42,168,83,171,68,30,1296,86,127,131,7,23,58,274,71,338,98,198,21,164,192,13,273,125,62,15
S,Cl,36,2,6,66,10,34,6,21,17,0,86,86,24,19,0,0,3,10,2,15,4,5,0,4,6,1,21,5,1,2
S,K,69,1,4,117,7,54,16,40,26,0,127,24,127,36,1,4,2,32,3,22,4,2,0,0,4,3,5,2,9,0
S,Ca,99,8,14,129,20,49,10,54,48,6,131,19,36,131,1,1,5,10,0,12,6,2,1,0,2,4,4,0,3,5
S,Ti,3,0,0,5,1,3,0,0,2,1,7,0,1,1,7,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
S,V,12,0,0,14,0,1,1,2,0,0,23,0,4,1,0,23,0,1,0,5,0,4,0,0,3,0,1,0,2,0
S,Mn,28,0,7,34,3,6,8,6,3,0,58,3,2,5,0,0,58,9,1,3,7,7,0,7,11,1,10,1,2,1
S,Fe,134,2,4,149,1,19,21,26,4,10,274,10,32,10,2,1,9,274,23,79,27,23,2,22,20,4,27,8,7,0
S,Ni,21,0,1,21,0,1,4,6,0,0,71,2,3,0,0,0,1,23,71,19,0,7,0,1,9,2,5,6,1,0
S,Cu,96,0,5,126,0,14,8,23,5,4,338,15,22,12,0,5,3,79,19,338,37,56,12,50,53,2,81,48,2,1
S,Zn,58,0,4,65,0,6,6,8,5,1,98,4,4,6,0,0,7,27,0,37,98,9,0,11,7,0,10,0,2,0
S,As,23,0,1,25,0,3,0,7,1,1,198,5,2,2,0,4,7,23,7,56,9,198,2,55,63,1,67,5,0,0
S,Se,3,0,0,4,0,0,0,0,0,0,21,0,0,1,0,0,0,2,0,12,0,2,21,4,1,0,12,12,0,0
S,Ag,1,0,0,3,0,0,0,0,0,0,164,4,0,0,0,0,7,22,1,50,11,55,4,164,68,0,66,32,0,0
S,Sb,10,0,0,20,0,3,0,2,0,0,192,6,4,2,0,3,11,20,9,53,7,63,1,68,192,0,93,18,0,0
S,Ba,6,0,1,11,2,4,1,4,7,1,13,1,3,4,2,0,1,4,2,2,0,1,0,0,0,13,1,0,0,1
S,Pb,57,0,8,80,3,3,2,9,7,3,273,21,5,4,0,1,10,27,5,81,10,67,12,66,93,1,273,74,0,0
S,Bi,4,0,0,11,0,3,0,0,0,0,125,5,2,0,0,0,1,8,6,48,0,5,12,32,18,0,74,125,0,0
S,U,62,0,2,62,3,21,6,5,0,3,62,1,9,3,0,2,2,7,1,2,2,0,0,0,0,0,0,0,62,2
S,REE,13,0,6,15,5,5,0,6,2,2,15,2,0,5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,15
Cl,H,250,30,23,245,15,57,35,40,61,4,36,250,36,80,8,4,32,48,6,66,12,20,2,3,3,12,44,2,2,5
Cl,B,30,39,3,39,3,4,13,5,9,0,2,39,5,19,3,1,4,6,0,1,1,0,0,0,0,4,4,0,0,1
Cl,C,23,3,33,33,2,10,6,7,8,1,6,33,3,12,0,0,3,1,0,6,0,0,0,0,0,3,7,0,0,3
Cl,O,245,39,33,384,27,92,48,63,95,13,66,384,64,113,13,15,39,63,6,98,16,43,13,5,10,20,87,6,2,8
Cl,F,15,3,2,27,31,14,2,5,9,1,10,31,5,12,3,0,3,1,0,4,0,3,0,1,0,6,9,0,0,5
Cl,Na,57,4,10,92,14,95,7,28,47,4,34,95,31,50,7,1,16,26,0,14,1,14,1,0,1,3,3,1,1,5
Cl,Mg,35,13,6,48,2,7,49,10,11,0,6,49,6,14,3,0,4,10,0,6,1,4,0,0,0,3,3,0,0,1
Cl,Al,40,5,7,63,5,28,10,63,37,1,21,63,22,33,1,0,0,6,0,8,0,2,1,0,1,3,4,0,0,0
Cl,Si,61,9,8,95,9,47,11,37,95,1,17,95,26,61,12,3,24,32,0,2,1,3,0,0,0,16,11,0,0,4
Cl,P,4,0,1,13,1,4,0,1,1,13,0,13,1,7,0,1,2,2,0,3,0,1,0,0,0,2,2,1,0,1
Cl,S,36,2,6,66,10,34,6,21,17,0,86,86,24,19,0,0,3,10,2,15,4,5,0,4,6,1,21,5,1,2
Cl,Cl,250,39,33,384,31,95,49,63,95,13,86,439,77,115,13,15,42,70,9,104,18,48,13,9,13,21,103,11,2,8
Cl,K,36,5,3,64,5,31,6,22,26,1,24,77,77,27,3,4,4,16,1,18,6,5,3,1,0,2,7,1,0,1
Cl,Ca,80,19,12,113,12,50,14,33,61,7,19,115,27,115,7,0,18,28,0,13,1,12,0,0,2,6,6,1,0,4
Cl,Ti,8,3,0,13,3,7,3,1,12,0,0,13,3,7,13,1,6,7,0,1,0,1,0,0,0,7,0,0,0,1
Cl,V,4,1,0,15,0,1,0,0,3,1,0,15,4,0,1,15,1,0,0,7,0,5,0,0,0,1,7,0,0,0
Cl,Mn,32,4,3,39,3,16,4,0,24,2,3,42,4,18,6,1,42,13,0,2,1,4,0,0,0,6,4,0,0,3
Cl,Fe,48,6,1,63,1,26,10,6,32,2,10,70,16,28,7,0,13,70,5,8,1,5,0,0,0,7,8,2,0,2
Cl,Ni,6,0,0,6,0,0,0,0,0,0,2,9,1,0,0,0,0,5,9,4,0,0,0,0,0,0,0,0,0,0
Cl,Cu,66,1,6,98,4,14,6,8,2,3,15,104,18,13,1,7,2,8,4,104,7,16,11,3,4,0,22,3,0,1
Cl,Zn,12,1,0,16,0,1,1,0,1,0,4,18,6,1,0,0,1,1,0,7,18,2,2,1,0,0,3,0,0,0
Cl,As,20,0,0,43,3,14,4,2,3,1,5,48,5,12,1,5,4,5,0,16,2,48,0,1,4,1,21,2,0,0
Cl,Se,2,0,0,13,0,1,0,1,0,0,0,13,3,0,0,0,0,0,0,11,2,0,13,0,0,0,4,1,0,0
Cl,Ag,3,0,0,5,1,0,0,0,0,0,4,9,1,0,0,0,0,0,0,3,1,1,0,9,1,0,4,0,0,0
Cl,Sb,3,0,0,10,0,1,0,1,0,0,6,13,0,2,0,0,0,0,0,4,0,4,0,1,13,0,9,0,0,0
Cl,Ba,12,4,3,20,6,3,3,3,16,2,1,21,2,6,7,1,6,7,0,0,0,1,0,0,0,21,2,0,0,3
Cl,Pb,44,4,7,87,9,3,3,4,11,2,21,103,7,6,0,7,4,8,0,22,3,21,4,4,9,2,103,3,0,1
Cl,Bi,2,0,0,6,0,1,0,0,0,1,5,11,1,1,0,0,0,2,0,3,0,2,1,0,0,0,3,11,0,0
Cl,U,2,0,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cl,REE,5,1,3,8,5,5,1,0,4,1,2,8,1,4,1,0,3,2,0,1,0,0,0,0,0,3,1,0,0,8
K,H,376,11,15,376,42,176,73,142,226,39,69,36,376,143,58,16,52,100,1,17,11,14,1,1,3,41,6,1,29,9
K,B,11,22,0,20,6,7,4,7,11,0,1,5,22,7,1,0,1,0,0,0,1,0,0,0,0,4,3,0,0,2
K,C,15,0,23,23,2,12,3,5,7,2,4,3,23,14,0,1,0,1,0,1,0,0,0,0,0,1,0,0,4,2
K,O,376,20,23,561,67,249,100,204,324,44,117,64,561,190,83,23,64,132,1,45,21,30,4,1,3,47,15,2,31,16
K,F,42,6,2,67,75,36,17,24,65,3,7,5,75,29,16,0,16,19,0,0,0,0,0,0,0,11,3,0,0,3
K,Na,176,7,12,249,36,254,47,102,185,15,54,31,254,121,46,6,39,56,0,11,6,8,2,0,2,30,3,1,5,9
K,Mg,73,4,3,100,17,47,101,47,65,8,16,6,101,28,13,5,12,35,0,1,3,2,1,0,0,11,1,0,1,0
K,Al,142,7,5,204,24,102,47,205,156,18,40,22,205,95,10,2,19,47,0,7,7,9,0,0,0,22,1,0,0,0
K,Si,226,11,7,324,65,185,65,156,328,3,26,26,328,146,70,3,51,75,0,4,14,1,0,0,0,42,3,0,3,14
K,P,39,0,2,44,3,15,8,18,3,44,0,1,44,13,3,3,7,16,0,0,0,1,0,0,0,0,0,0,3,0
K,S,69,1,4,117,7,54,16,40,26,0,127,24,127,36,1,4,2,32,3,22,4,2,0,0,4,3,5,2,9,0
K,Cl,36,5,3,64,5,31,6,22,26,1,24,77,77,27,3,4,4,16,1,18,6,5,3,1,0,2,7,1,0,1
K,K,376,22,23,561,75,254,101,205,328,44,127,77,590,191,83,24,66,142,3,50,23,30,4,1,4,48,18,2,31,16
K,Ca,143,7,14,190,29,121,28,95,146,13,36,27,191,191,22,4,16,32,0,5,4,3,0,0,0,25,6,0,8,10
K,Ti,58,1,0,83,16,46,13,10,70,3,1,3,83,22,83,0,20,28,0,0,4,4,0,0,0,22,1,0,0,4
K,V,16,0,1,23,0,6,5,2,3,3,4,4,24,4,0,24,3,3,0,3,0,2,0,0,0,1,1,0,4,0
K,Mn,52,1,0,64,16,39,12,19,51,7,2,4,66,16,20,3,66,22,0,0,4,0,0,0,0,10,0,0,1,1
K,Fe,100,0,1,132,19,56,35,47,75,16,32,16,142,32,28,3,22,142,2,10,3,6,0,0,0,15,3,1,1,1
K,Ni,1,0,0,1,0,0,0,0,0,0,3,1,3,0,0,0,0,2,3,2,0,0,0,0,0,1,0,0,0,0
K,Cu,17,0,1,45,0,11,1,7,4,0,22,18,50,5,0,3,0,10,2,50,1,11,3,1,1,2,6,1,0,0
K,Zn,11,1,0,21,0,6,3,7,14,0,4,6,23,4,4,0,4,3,0,1,23,2,1,0,0,1,1,0,0,0
K,As,14,0,0,30,0,8,2,9,1,1,2,5,30,3,4,2,0,6,0,11,2,30,0,0,1,0,2,0,2,0
K,Se,1,0,0,4,0,2,1,0,0,0,0,3,4,0,0,0,0,0,0,3,1,0,4,0,0,0,1,0,0,0
K,Ag,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
K,Sb,3,0,0,3,0,2,0,0,0,0,4,0,4,0,0,0,0,0,0,1,0,1,0,0,4,0,1,0,0,0
K,Ba,41,4,1,47,11,30,11,22,42,0,3,2,48,25,22,1,10,15,1,2,1,0,0,0,0,48,4,0,1,6
K,Pb,6,3,0,15,3,3,1,1,3,0,5,7,18,6,1,1,0,3,0,6,1,2,1,1,1,4,18,0,3,2
K,Bi,1,0,0,2,0,1,0,0,0,0,2,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0
K,U,29,0,4,31,0,5,1,0,3,3,9,0,31,8,0,4,1,1,0,0,0,2,0,0,0,1,3,0,31,0
K,REE,9,2,2,16,3,9,0,0,14,0,0,1,16,10,4,0,1,1,0,0,0,0,0,0,0,6,2,0,0,16
Ca,H,1038,93,110,1038,96,296,177,344,496,153,99,80,143,1038,58,60,165,229,4,57,34,114,3,0,6,46,23,2,61,95
Ca,B,93,120,8,120,17,16,24,29,50,3,8,19,7,120,3,0,10,18,0,2,0,5,0,0,0,7,3,0,1,18
Ca,C,110,8,159,159,23,45,21,22,38,11,14,12,14,159,0,4,10,6,0,7,3,2,0,0,0,17,3,2,25,34
Ca,O,1038,120,159,1485,201,438,260,448,734,224,129,113,190,1485,124,72,220,342,8,68,45,142,3,0,18,75,39,4,69,156
Ca,F,96,17,23,201,214,100,38,66,120,42,20,12,29,214,28,4,24,30,0,1,0,8,0,0,1,23,7,1,4,45
Ca,Na,296,16,45,438,100,443,93,173,275,66,49,50,121,443,54,14,84,112,0,14,5,34,0,0,1,29,6,0,10,44
Ca,Mg,177,24,21,260,38,93,263,125,137,50,10,14,28,263,17,12,40,98,0,7,8,28,0,0,1,14,3,0,5,19
Ca,Al,344,29,22,448,66,173,125,456,327,54,54,33,95,456,19,12,44,130,0,9,3,11,0,0,2,28,11,0,1,43
Ca,Si,496,50,38,734,120,275,137,327,734,25,48,61,146,734,86,17,122,191,0,12,14,6,0,0,1,45,19,0,8,100
Ca,P,153,3,11,224,42,66,50,54,25,224,6,7,13,224,4,2,54,82,5,8,11,3,0,0,0,17,4,1,11,14
Ca,S,99,8,14,129,20,49,10,54,48,6,131,19,36,131,1,1,5,10,0,12,6,2,1,0,2,4,4,0,3,5
Ca,Cl,80,19,12,113,12,50,14,33,61,7,19,115,27,115,7,0,18,28,0,13,1,12,0,0,2,6,6,1,0,4
Ca,K,143,7,14,190,29,121,28,95,146,13,36,27,191,191,22,4,16,32,0,5,4,3,0,0,0,25,6,0,8,10
Ca,Ca,1038,120,159,1485,214,443,263,456,734,224,131,115,191,1501,124,72,220,342,8,69,45,142,3,0,18,76,41,4,69,158
Ca,Ti,58,3,0,124,28,54,17,19,86,4,1,7,22,124,124,0,29,47,0,0,0,2,0,0,2,12,0,0,5,26
Ca,V,60,0,4,72,4,14,12,12,17,2,1,0,4,72,0,72,6,8,0,1,0,7,0,0,0,3,1,0,3,1
Ca,Mn,165,10,10,220,24,84,40,44,122,54,5,18,16,220,29,6,220,88,0,1,11,20,0,0,2,12,6,0,0,19
Ca,Fe,229,18,6,342,30,112,98,130,191,82,10,28,32,342,47,8,88,342,2,11,10,30,0,0,5,18,8,2,4,43
Ca,Ni,4,0,0,8,0,0,0,0,0,5,0,0,0,8,0,0,0,2,8,0,0,3,0,0,0,0,0,0,0,0
Ca,Cu,57,2,7,68,1,14,7,9,12,8,12,13,5,69,0,1,1,11,0,69,5,28,1,0,2,1,6,2,3,3
Ca,Zn,34,0,3,45,0,5,8,3,14,11,6,1,4,45,0,0,11,10,0,5,45,10,0,0,0,0,1,0,1,2
Ca,As,114,5,2,142,8,34,28,11,6,3,2,12,3,142,2,7,20,30,3,28,10,142,0,0,4,1,5,1,3,6
Ca,Se,3,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,1,0,1,0
Ca,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ca,Sb,6,0,0,18,1,1,1,2,1,0,2,2,0,18,2,0,2,5,0,2,0,4,0,0,18,0,1,0,0,0
Ca,Ba,46,7,17,75,23,29,14,28,45,17,4,6,25,76,12,3,12,18,0,1,0,1,0,0,0,76,6,0,3,10
Ca,Pb,23,3,3,39,7,6,3,11,19,4,4,6,6,41,0,1,6,8,0,6,1,5,1,0,1,6,41,0,4,2
Ca,Bi,2,0,2,4,1,0,0,0,0,1,0,1,0,4,0,0,0,2,0,2,0,1,0,0,0,0,0,4,0,0
Ca,U,61,1,25,69,4,10,5,1,8,11,3,0,8,69,5,3,0,4,0,3,1,3,1,0,0,3,4,0,69,5
Ca,REE,95,18,34,156,45,44,19,43,100,14,5,4,10,158,26,1,19,43,0,3,2,6,0,0,0,10,2,0,5,158
Ti,H,205,5,2,205,49,105,23,27,147,11,3,8,58,58,205,10,51,82,0,2,17,6,0,0,4,47,3,0,10,37
Ti,B,5,12,0,11,2,3,4,3,9,1,0,3,1,3,12,1,1,5,0,0,0,0,0,0,0,6,0,0,0,2
Ti,C,2,0,6,5,1,4,0,0,4,0,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,1,0,0,0,3
Ti,O,205,11,5,398,78,169,58,51,240,16,5,13,83,124,398,18,73,161,0,3,19,15,0,0,5,75,10,0,18,68
Ti,F,49,2,1,78,78,60,6,3,68,10,1,3,16,28,78,3,25,28,0,1,3,2,0,0,0,29,0,0,2,15
Ti,Na,105,3,4,169,60,169,20,12,150,10,3,7,46,54,169,1,42,55,0,2,7,5,0,0,1,42,2,0,2,22
Ti,Mg,23,4,0,58,6,20,58,26,32,2,0,3,13,17,58,1,6,43,0,0,3,1,0,0,0,13,0,0,0,6
Ti,Al,27,3,0,51,3,12,26,51,29,3,0,1,10,19,51,1,4,33,0,0,5,3,0,0,1,5,0,0,0,6
Ti,Si,147,9,4,240,68,150,32,29,246,13,2,12,70,86,246,2,52,86,0,1,8,2,0,0,0,63,0,0,0,37
Ti,P,11,1,0,16,10,10,2,3,13,19,1,0,3,4,19,0,4,3,0,0,0,0,0,0,0,6,0,0,0,2
Ti,S,3,0,0,5,1,3,0,0,2,1,7,0,1,1,7,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
Ti,Cl,8,3,0,13,3,7,3,1,12,0,0,13,3,7,13,1,6,7,0,1,0,1,0,0,0,7,0,0,0,1
Ti,K,58,1,0,83,16,46,13,10,70,3,1,3,83,22,83,0,20,28,0,0,4,4,0,0,0,22,1,0,0,4
Ti,Ca,58,3,0,124,28,54,17,19,86,4,1,7,22,124,124,0,29,47,0,0,0,2,0,0,2,12,0,0,5,26
Ti,Ti,205,12,6,398,78,169,58,51,246,19,7,13,83,124,412,19,73,166,0,3,19,15,0,0,5,75,10,0,18,68
Ti,V,10,1,1,18,3,1,1,1,2,0,0,1,0,0,19,19,3,8,0,0,1,3,0,0,1,4,2,0,4,4
Ti,Mn,51,1,0,73,25,42,6,4,52,4,0,6,20,29,73,3,73,36,0,0,5,1,0,0,1,15,5,0,3,9
Ti,Fe,82,5,2,161,28,55,43,33,86,3,2,7,28,47,166,8,36,166,0,0,11,7,0,0,2,32,8,0,10,33
Ti,Ni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ti,Cu,2,0,0,3,1,2,0,0,1,0,0,1,0,0,3,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0
Ti,Zn,17,0,0,19,3,7,3,5,8,0,0,0,4,0,19,1,5,11,0,0,19,0,0,0,0,2,3,0,2,4
Ti,As,6,0,0,15,2,5,1,3,2,0,0,1,4,2,15,3,1,7,0,2,0,15,0,0,2,1,1,0,0,1
Ti,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ti,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ti,Sb,4,0,0,5,0,1,0,1,0,0,0,0,0,2,5,1,1,2,0,1,0,2,0,0,5,0,0,0,0,0
Ti,Ba,47,6,1,75,29,42,13,5,63,6,2,7,22,12,75,4,15,32,0,0,2,1,0,0,0,75,0,0,0,10
Ti,Pb,3,0,0,10,0,2,0,0,0,0,0,0,1,0,10,2,5,8,0,0,3,1,0,0,0,0,10,0,5,6
Ti,Bi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ti,U,10,0,0,18,2,2,0,0,0,0,0,0,0,5,18,4,3,10,0,0,2,0,0,0,0,0,5,0,18,11
Ti,REE,37,2,3,68,15,22,6,6,37,2,0,1,4,26,68,4,9,33,0,0,4,1,0,0,0,10,6,0,11,68
V,H,191,4,6,190,6,29,29,38,30,18,12,4,16,60,10,191,27,29,3,13,7,13,0,0,1,13,15,5,21,7
V,B,4,6,0,6,2,3,5,1,4,2,0,1,0,0,1,6,0,0,0,0,0,2,0,0,0,1,0,0,0,0
V,C,6,0,7,6,1,1,1,1,2,2,0,0,1,4,1,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0
V,O,190,6,6,273,12,37,37,42,46,20,14,15,23,72,18,273,33,41,3,32,8,22,0,1,2,22,26,8,21,11
V,F,6,2,1,12,12,0,3,3,2,4,0,0,0,4,3,12,0,3,0,2,0,3,0,0,0,3,1,0,2,2
V,Na,29,3,1,37,0,37,14,7,10,2,1,1,6,14,1,37,6,4,0,1,0,3,0,0,0,1,0,0,1,0
V,Mg,29,5,1,37,3,14,37,10,11,4,1,0,5,12,1,37,5,6,0,1,0,4,0,0,0,1,0,0,0,0
V,Al,38,1,1,42,3,7,10,42,16,6,2,0,2,12,1,42,6,7,2,4,3,1,0,0,1,2,1,0,2,3
V,Si,30,4,2,46,2,10,11,16,46,0,0,3,3,17,2,46,13,5,1,1,1,3,0,0,0,9,2,0,0,3
V,P,18,2,2,20,4,2,4,6,0,21,0,1,3,2,0,21,1,2,1,2,0,3,0,0,0,3,2,0,1,0
V,S,12,0,0,14,0,1,1,2,0,0,23,0,4,1,0,23,0,1,0,5,0,4,0,0,3,0,1,0,2,0
V,Cl,4,1,0,15,0,1,0,0,3,1,0,15,4,0,1,15,1,0,0,7,0,5,0,0,0,1,7,0,0,0
V,K,16,0,1,23,0,6,5,2,3,3,4,4,24,4,0,24,3,3,0,3,0,2,0,0,0,1,1,0,4,0
V,Ca,60,0,4,72,4,14,12,12,17,2,1,0,4,72,0,72,6,8,0,1,0,7,0,0,0,3,1,0,3,1
V,Ti,10,1,1,18,3,1,1,1,2,0,0,1,0,0,19,19,3,8,0,0,1,3,0,0,1,4,2,0,4,4
V,V,191,6,7,273,12,37,37,42,46,21,23,15,24,72,19,287,33,42,4,37,8,26,0,1,5,22,27,8,21,11
V,Mn,27,0,1,33,0,6,5,6,13,1,0,1,3,6,3,33,33,6,0,0,1,3,0,0,0,2,5,0,3,3
V,Fe,29,0,1,41,3,4,6,7,5,2,1,0,3,8,8,42,6,42,0,5,1,2,0,0,1,2,7,0,4,5
V,Ni,3,0,0,3,0,0,0,2,1,1,0,0,0,0,0,4,0,0,4,1,3,0,0,0,0,0,0,0,0,0
V,Cu,13,0,0,32,2,1,1,4,1,2,5,7,3,1,0,37,0,5,1,37,1,7,0,0,2,1,3,2,1,0
V,Zn,7,0,0,8,0,0,0,3,1,0,0,0,0,0,1,8,1,1,3,1,8,0,0,0,0,0,3,0,1,1
