zaxis,yaxis,H,B,C,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Mn,Fe,Ni,Cu,Zn,As,Se,Ag,Sb,Ba,Pb,Bi,U,REE
H,H,3233,193,331,3209,141,642,473,817,1023,524,534,211,286,918,145,181,407,662,64,359,210,397,26,3,32,134,230,42,272,187
H,B,193,193,13,192,10,50,55,52,73,3,8,24,9,89,3,3,15,18,0,4,0,2,0,0,0,4,5,0,0,7
H,C,331,13,331,317,12,65,55,50,46,17,30,19,11,97,2,6,17,22,12,36,15,4,0,0,0,12,28,0,41,56
H,O,3209,192,317,3209,138,642,473,817,1021,524,534,205,286,918,145,180,407,662,63,358,210,397,26,3,32,134,229,41,272,187
H,F,141,10,12,138,141,54,22,79,58,30,24,8,14,58,18,2,14,15,0,6,1,3,0,0,0,16,6,0,8,14
H,Na,642,50,65,642,54,642,106,182,355,89,102,38,81,186,81,28,81,129,2,16,11,36,2,0,4,42,3,1,33,37
H,Mg,473,55,55,473,22,106,473,147,161,86,61,28,50,131,11,24,42,78,2,16,16,40,1,0,2,11,7,1,24,15
H,Al,817,52,50,817,79,182,147,817,401,169,135,33,81,269,9,31,70,136,6,39,23,42,4,0,5,34,27,1,21,56
H,Si,1023,73,46,1021,58,355,161,401,1023,15,36,35,161,423,116,27,185,215,7,29,32,17,1,0,2,76,33,1,20,94
H,P,524,3,17,524,30,89,86,169,15,524,21,1,32,134,9,14,98,176,2,40,44,9,0,0,0,32,27,11,51,24
H,S,534,8,30,534,24,102,61,135,36,21,534,29,53,85,2,12,24,122,15,87,48,21,3,1,10,5,54,4,61,12
H,Cl,211,24,19,205,8,38,28,33,35,1,29,211,25,53,2,3,17,31,5,61,9,14,2,2,3,9,39,1,2,3
H,K,286,9,11,286,14,81,50,81,161,32,53,25,286,75,30,10,28,71,1,16,7,12,1,1,2,8,3,0,27,3
H,Ca,918,89,97,918,58,186,131,269,423,134,85,53,75,918,32,55,111,171,4,50,30,112,3,0,5,18,13,1,54,67
H,Ti,145,3,2,145,18,81,11,9,116,9,2,2,30,32,145,4,22,36,0,2,8,5,0,0,2,36,1,0,2,16
H,V,181,3,6,180,2,28,24,31,27,14,12,3,10,55,4,181,22,16,2,11,5,10,0,0,0,11,14,5,16,3
H,Mn,407,15,17,407,14,81,42,70,185,98,24,17,28,111,22,22,407,78,2,7,31,66,0,0,2,21,19,0,4,17
H,Fe,662,18,22,662,15,129,78,136,215,176,122,31,71,171,36,16,78,662,6,22,40,86,1,1,6,32,36,7,13,34
H,Ni,64,0,12,63,0,2,2,6,7,2,15,5,1,4,0,2,2,6,64,4,1,11,1,0,2,0,1,1,4,0
H,Cu,359,4,36,358,6,16,16,39,29,40,87,61,16,50,2,11,7,22,4,359,25,94,12,2,5,1,59,8,18,11
H,Zn,210,0,15,210,1,11,16,23,32,44,48,9,7,30,8,5,31,40,1,25,210,54,0,1,3,2,26,0,4,1
H,As,397,2,4,397,3,36,40,42,17,9,21,14,12,112,5,10,66,86,11,94,54,397,0,0,9,9,48,12,36,14
H,Se,26,0,0,26,0,2,1,4,1,0,3,2,1,3,0,0,0,1,1,12,0,0,26,0,0,1,8,1,8,0
H,Ag,3,0,0,3,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,2,1,0,0,3,0,0,2,0,0,0
H,Sb,32,0,0,32,0,4,2,5,2,0,10,3,2,5,2,0,2,6,2,5,3,9,0,0,32,0,4,0,0,0
H,Ba,134,4,12,134,16,42,11,34,76,32,5,9,8,18,36,11,21,32,0,1,2,9,1,0,0,134,2,0,13,11
H,Pb,230,5,28,229,6,3,7,27,33,27,54,39,3,13,1,14,19,36,1,59,26,48,8,2,4,2,230,4,28,3
H,Bi,42,0,0,41,0,1,1,1,1,11,4,1,0,1,0,5,0,7,1,8,0,12,1,0,0,0,4,42,7,0
H,U,272,0,41,272,8,33,24,21,20,51,61,2,27,54,2,16,4,13,4,18,4,36,8,0,0,13,28,7,272,12
H,REE,187,7,56,187,14,37,15,56,94,24,12,3,3,67,16,3,17,34,0,11,1,14,0,0,0,11,3,0,12,187
B,H,193,193,13,192,10,50,55,52,73,3,8,24,9,89,3,3,15,18,0,4,0,2,0,0,0,4,5,0,0,7
B,B,193,297,14,291,30,61,88,80,122,7,8,33,17,116,8,5,28,38,1,6,1,6,0,0,2,14,6,0,0,20
B,C,13,14,14,14,1,1,7,2,4,0,0,1,0,8,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1
B,O,192,291,14,291,26,59,88,80,121,7,8,33,15,116,7,5,28,38,1,6,1,6,0,0,2,14,6,0,0,20
B,F,10,30,1,26,30,10,9,8,20,4,0,1,2,11,0,1,1,5,0,0,0,2,0,0,0,3,2,0,0,6
B,Na,50,61,1,59,10,61,14,21,40,0,2,3,6,9,3,3,6,8,0,0,0,0,0,0,0,4,0,0,0,1
B,Mg,55,88,7,88,9,14,88,25,28,3,1,6,4,22,0,4,5,8,0,0,0,2,0,0,1,0,2,0,0,1
B,Al,52,80,2,80,8,21,25,80,64,0,2,3,6,27,2,1,7,16,0,0,0,2,0,0,0,0,0,0,0,7
B,Si,73,122,4,121,20,40,28,64,122,3,1,5,8,46,7,4,14,25,0,0,0,3,0,0,0,14,3,0,0,17
B,P,3,7,0,7,4,0,3,0,3,7,0,0,0,3,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,2
B,S,8,8,0,8,0,2,1,2,1,0,8,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B,Cl,24,33,1,33,1,3,6,3,5,0,1,33,4,14,1,1,3,4,0,1,1,0,0,0,0,3,3,0,0,0
B,K,9,17,0,15,2,6,4,6,8,0,0,4,17,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
B,Ca,89,116,8,116,11,9,22,27,46,3,6,14,3,116,3,0,6,14,0,2,0,5,0,0,0,5,1,0,0,12
B,Ti,3,8,0,7,0,3,0,2,7,1,0,1,1,3,8,0,1,1,0,0,0,0,0,0,0,4,0,0,0,1
B,V,3,5,0,5,1,3,4,1,4,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B,Mn,15,28,1,28,1,6,5,7,14,1,0,3,1,6,1,0,28,1,0,0,0,0,0,0,2,1,1,0,0,2
B,Fe,18,38,0,38,5,8,8,16,25,2,1,4,0,14,1,0,1,38,1,1,0,1,0,0,0,1,0,0,0,6
B,Ni,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
B,Cu,4,6,1,6,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0
B,Zn,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B,As,2,6,0,6,2,0,2,2,3,0,0,0,0,5,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,2
B,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,Sb,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
B,Ba,4,14,0,14,3,4,0,0,14,1,0,3,1,5,4,1,1,1,0,0,0,0,0,0,0,14,0,0,0,2
B,Pb,5,6,3,6,2,0,2,0,3,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0
B,Bi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,REE,7,20,1,20,6,1,1,7,17,2,0,0,0,12,1,0,2,6,0,0,0,2,0,0,0,2,0,0,0,20
C,H,331,13,331,317,12,65,55,50,46,17,30,19,11,97,2,6,17,22,12,36,15,4,0,0,0,12,28,0,41,56
C,B,13,14,14,14,1,1,7,2,4,0,0,1,0,8,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1
C,C,331,14,461,432,42,107,65,53,63,25,38,28,16,138,6,6,25,32,14,40,17,4,0,0,0,30,35,3,44,92
C,O,317,14,432,432,42,107,65,53,62,25,38,28,16,138,5,6,25,28,12,40,17,4,0,0,0,30,35,3,44,92
C,F,12,1,42,42,42,15,3,4,6,4,3,2,1,19,1,1,2,1,0,0,0,0,0,0,0,13,1,1,2,25
C,Na,65,1,107,107,15,107,9,14,21,12,13,8,7,30,4,1,8,7,1,6,0,0,0,0,0,9,2,0,7,29
C,Mg,55,7,65,65,3,9,65,8,4,8,7,4,2,17,0,1,3,6,0,3,2,0,0,0,0,2,4,0,8,2
C,Al,50,2,53,53,4,14,8,53,15,4,5,3,0,13,0,1,2,2,1,1,1,0,0,0,0,5,4,0,1,5
C,Si,46,4,63,62,6,21,4,15,63,4,5,5,3,30,4,2,6,9,0,2,0,0,0,0,0,8,8,0,2,16
C,P,17,0,25,25,4,12,8,4,4,25,2,0,1,7,0,2,3,2,0,1,1,0,0,0,0,3,0,0,0,5
C,S,30,0,38,38,3,13,7,5,5,2,38,5,1,9,0,0,4,4,0,4,2,1,0,0,0,1,8,0,2,6
C,Cl,19,1,28,28,2,8,4,3,5,0,5,28,2,7,0,0,2,1,0,6,0,0,0,0,0,3,7,0,0,3
C,K,11,0,16,16,1,7,2,0,3,1,1,2,16,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4,1
C,Ca,97,8,138,138,19,30,17,13,30,7,9,7,7,138,0,4,10,4,0,7,3,2,0,0,0,9,1,2,25,23
C,Ti,2,0,6,5,1,4,0,0,4,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
C,V,6,0,6,6,1,1,1,1,2,2,0,0,1,4,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0
C,Mn,17,1,25,25,2,8,3,2,6,3,4,2,0,10,0,1,25,0,0,0,1,2,0,0,0,0,2,0,0,4
C,Fe,22,0,32,28,1,7,6,2,9,2,4,1,1,4,1,0,0,32,2,0,2,0,0,0,0,3,1,0,0,2
C,Ni,12,0,14,12,0,1,0,1,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0
C,Cu,36,1,40,40,0,6,3,1,2,1,4,6,1,7,0,0,0,0,0,40,0,2,0,0,0,0,5,0,4,4
C,Zn,15,0,17,17,0,0,2,1,0,1,2,0,0,3,0,0,1,2,0,0,17,0,0,0,0,0,0,0,1,0
C,As,4,0,4,4,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0
C,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,Sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,Ba,12,0,30,30,13,9,2,5,8,3,1,3,0,9,1,1,0,3,0,0,0,0,0,0,0,30,0,0,0,10
C,Pb,28,3,35,35,1,2,4,4,8,0,8,7,0,1,0,0,2,1,0,5,0,0,0,0,0,0,35,0,1,3
C,Bi,0,0,3,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
C,U,41,0,44,44,2,7,8,1,2,0,2,0,4,25,0,0,0,0,0,4,1,0,0,0,0,0,1,0,44,7
C,REE,56,1,92,92,25,29,2,5,16,5,6,3,1,23,3,0,4,2,0,4,0,0,0,0,0,10,3,0,7,92
O,H,3209,192,317,3209,138,642,473,817,1021,524,534,205,286,918,145,180,407,662,63,358,210,397,26,3,32,134,229,41,272,187
O,B,192,291,14,291,26,59,88,80,121,7,8,33,15,116,7,5,28,38,1,6,1,6,0,0,2,14,6,0,0,20
O,C,317,14,432,432,42,107,65,53,62,25,38,28,16,138,5,6,25,28,12,40,17,4,0,0,0,30,35,3,44,92
O,O,3209,291,432,4786,352,1010,682,1068,1602,693,670,350,458,1336,332,261,584,981,83,478,258,515,42,6,91,233,358,83,296,358
O,F,138,26,42,352,352,149,70,120,171,74,37,19,38,157,46,7,25,39,0,9,2,16,0,0,1,42,13,3,8,64
O,Na,642,59,107,1010,149,1010,175,256,536,154,154,76,136,301,142,36,132,200,2,42,18,70,3,0,6,61,6,5,34,78
O,Mg,473,88,65,682,70,175,682,201,261,107,72,37,73,197,32,31,57,119,2,23,16,56,1,0,6,18,7,1,24,22
O,Al,817,80,53,1068,120,256,201,1068,561,189,151,54,129,364,24,35,86,181,7,45,24,54,4,0,8,40,29,1,21,66
O,Si,1021,121,62,1602,171,536,261,561,1602,36,60,72,252,653,208,43,256,333,8,39,47,24,1,0,8,133,50,3,22,171
O,P,524,7,25,693,74,154,107,189,36,693,23,10,36,198,15,15,126,224,9,44,45,10,0,0,0,46,33,12,52,44
O,S,534,8,38,670,37,154,72,151,60,23,670,57,93,111,3,14,28,136,15,115,55,23,4,2,20,10,76,11,61,14
O,Cl,205,33,28,350,19,76,37,54,72,10,57,350,44,87,7,13,23,48,5,93,13,37,13,3,8,17,82,5,2,5
O,K,286,15,16,458,38,136,73,129,252,36,93,44,458,108,50,15,41,96,1,41,16,27,3,1,2,10,6,1,29,8
O,Ca,918,116,138,1336,157,301,197,364,653,198,111,87,108,1336,80,67,149,257,8,57,37,140,3,0,16,37,23,3,58,101
O,Ti,145,7,5,332,46,142,32,24,208,15,3,7,50,80,332,9,39,92,0,3,11,11,0,0,3,60,5,0,8,46
O,V,180,5,6,261,7,36,31,35,43,15,14,13,15,67,9,261,29,26,2,29,6,12,0,1,1,21,23,8,16,7
O,Mn,407,28,25,584,25,132,57,86,256,126,28,23,41,149,39,29,584,105,2,11,37,76,0,0,16,28,31,0,4,29
O,Fe,662,38,28,981,39,200,119,181,333,224,136,48,96,257,92,26,105,981,11,38,43,111,1,1,18,48,54,10,20,60
O,Ni,63,1,12,83,0,2,2,7,8,9,15,5,1,8,0,2,2,11,83,4,1,17,1,0,3,0,1,2,4,0
O,Cu,358,6,40,478,9,42,23,45,39,44,115,93,41,57,3,29,11,38,4,478,29,123,22,2,6,4,70,12,18,13
O,Zn,210,1,17,258,2,18,16,24,47,45,55,13,16,37,11,6,37,43,1,29,258,60,3,1,5,3,34,0,4,5
O,As,397,6,4,515,16,70,56,54,24,10,23,37,27,140,11,12,76,111,17,123,60,515,0,1,14,11,62,18,36,21
O,Se,26,0,0,42,0,3,1,4,1,0,4,13,3,3,0,0,0,1,1,22,3,0,42,0,0,1,14,2,8,0
O,Ag,3,0,0,6,0,0,0,0,0,0,2,3,1,0,0,1,0,1,0,2,1,1,0,6,1,0,3,0,0,0
O,Sb,32,2,0,91,1,6,6,8,8,0,20,8,2,16,3,1,16,18,3,6,5,14,0,1,91,0,14,1,0,0
O,Ba,134,14,30,233,42,61,18,40,133,46,10,17,10,37,60,21,28,48,0,4,3,11,1,0,0,233,2,0,13,23
O,Pb,229,6,35,358,13,6,7,29,50,33,76,82,6,23,5,23,31,54,1,70,34,62,14,3,14,2,358,5,32,4
O,Bi,41,0,3,83,3,5,1,1,3,12,11,5,1,3,0,8,0,10,2,12,0,18,2,0,1,0,5,83,7,0
O,U,272,0,44,296,8,34,24,21,22,52,61,2,29,58,8,16,4,20,4,18,4,36,8,0,0,13,32,7,296,13
O,REE,187,20,92,358,64,78,22,66,171,44,14,5,8,101,46,7,29,60,0,13,5,21,0,0,0,23,4,0,13,358
F,H,141,10,12,138,141,54,22,79,58,30,24,8,14,58,18,2,14,15,0,6,1,3,0,0,0,16,6,0,8,14
F,B,10,30,1,26,30,10,9,8,20,4,0,1,2,11,0,1,1,5,0,0,0,2,0,0,0,3,2,0,0,6
F,C,12,1,42,42,42,15,3,4,6,4,3,2,1,19,1,1,2,1,0,0,0,0,0,0,0,13,1,1,2,25
F,O,138,26,42,352,352,149,70,120,171,74,37,19,38,157,46,7,25,39,0,9,2,16,0,0,1,42,13,3,8,64
F,F,141,30,42,352,402,167,76,137,178,74,37,24,46,171,46,7,25,39,0,9,2,16,0,1,1,46,19,4,8,70
F,Na,54,10,15,149,167,167,30,51,92,31,13,11,19,71,36,0,17,23,0,3,1,8,0,0,0,19,0,1,1,26
F,Mg,22,9,3,70,76,30,76,30,40,10,7,1,11,30,1,2,2,10,0,1,0,6,0,0,0,5,1,0,2,6
F,Al,79,8,4,120,137,51,30,137,46,31,20,3,16,58,0,2,6,12,0,4,0,4,0,0,0,8,4,0,5,10
F,Si,58,20,6,171,178,92,40,46,178,14,5,2,37,91,43,2,17,32,0,0,1,2,0,0,0,24,2,0,0,29
F,P,30,4,4,74,74,31,10,31,14,74,1,1,2,31,7,2,7,6,0,3,0,0,0,0,0,14,2,0,1,7
F,S,24,0,3,37,37,13,7,20,5,1,37,8,6,17,0,0,1,0,0,0,0,0,0,0,0,1,3,0,3,5
F,Cl,8,1,2,19,24,11,1,3,2,1,8,24,2,6,1,0,0,0,0,4,0,3,0,1,0,3,8,0,0,3
F,K,14,2,1,38,46,19,11,16,37,2,6,2,46,17,5,0,3,7,0,0,0,0,0,0,0,1,0,0,0,0
F,Ca,58,11,19,157,171,71,30,58,91,31,17,6,17,171,16,4,10,15,0,1,0,7,0,0,1,12,4,1,2,27
F,Ti,18,0,1,46,46,36,1,0,43,7,0,1,5,16,46,1,10,8,0,1,2,2,0,0,0,14,0,0,0,8
F,V,2,1,1,7,7,0,2,2,2,2,0,0,0,4,1,7,0,0,0,1,0,1,0,0,0,3,0,0,0,0
F,Mn,14,1,2,25,25,17,2,6,17,7,1,0,3,10,10,0,25,0,0,0,0,0,0,0,0,3,0,0,0,3
F,Fe,15,5,1,39,39,23,10,12,32,6,0,0,7,15,8,0,0,39,0,0,0,3,0,0,0,7,0,0,0,4
F,Ni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Cu,6,0,0,9,9,3,1,4,0,3,0,4,0,1,1,1,0,0,0,9,0,3,0,0,0,0,0,0,0,0
F,Zn,1,0,0,2,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2
F,As,3,2,0,16,16,8,6,4,2,0,0,3,0,7,2,1,0,3,0,3,0,16,0,0,0,1,0,0,2,1
F,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Ag,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
F,Sb,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
F,Ba,16,3,13,42,46,19,5,8,24,14,1,3,1,12,14,3,3,7,0,0,1,1,0,0,0,46,0,0,0,13
F,Pb,6,2,1,13,19,0,1,4,2,2,3,8,0,4,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0
F,Bi,0,0,1,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
F,U,8,0,2,8,8,1,2,5,0,1,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0
F,REE,14,6,25,64,70,26,6,10,29,7,5,3,0,27,8,0,3,4,0,0,2,1,0,0,0,13,0,0,0,70
Na,H,642,50,65,642,54,642,106,182,355,89,102,38,81,186,81,28,81,129,2,16,11,36,2,0,4,42,3,1,33,37
Na,B,50,61,1,59,10,61,14,21,40,0,2,3,6,9,3,3,6,8,0,0,0,0,0,0,0,4,0,0,0,1
Na,C,65,1,107,107,15,107,9,14,21,12,13,8,7,30,4,1,8,7,1,6,0,0,0,0,0,9,2,0,7,29
Na,O,642,59,107,1010,149,1010,175,256,536,154,154,76,136,301,142,36,132,200,2,42,18,70,3,0,6,61,6,5,34,78
Na,F,54,10,15,149,167,167,30,51,92,31,13,11,19,71,36,0,17,23,0,3,1,8,0,0,0,19,0,1,1,26
Na,Na,642,61,107,1010,167,1034,178,265,539,154,156,79,141,305,142,36,133,201,2,43,18,70,3,0,6,62,6,5,34,80
Na,Mg,106,14,9,175,30,178,178,64,86,32,17,7,28,60,13,11,17,40,0,4,0,23,1,0,0,4,0,0,2,1
Na,Al,182,21,14,256,51,265,64,265,174,46,40,22,32,100,5,5,18,51,0,1,1,8,0,0,0,7,1,0,1,1
Na,Si,355,40,21,536,92,539,86,174,539,17,27,33,94,186,131,9,83,113,0,2,11,2,0,0,0,43,0,0,1,46
Na,P,89,0,12,154,31,154,32,46,17,154,1,2,10,50,10,1,33,49,0,4,0,3,0,0,0,12,1,0,2,13
Na,S,102,2,13,154,13,156,17,40,27,1,156,28,31,34,2,1,4,17,1,13,4,1,0,0,2,2,1,3,21,5
Na,Cl,38,3,8,76,11,79,7,22,33,2,28,79,14,33,4,1,6,18,0,12,1,11,1,0,0,2,2,1,1,3
Na,K,81,6,7,136,19,141,28,32,94,10,31,14,141,45,24,2,18,29,0,8,3,5,1,0,0,8,0,0,3,4
Na,Ca,186,9,30,301,71,305,60,100,186,50,34,33,45,305,33,9,41,66,0,9,1,28,0,0,0,8,2,0,4,19
Na,Ti,81,3,4,142,36,142,13,5,131,10,2,4,24,33,142,1,23,26,0,2,6,3,0,0,1,36,0,0,0,17
Na,V,28,3,1,36,0,36,11,5,9,1,1,1,2,9,1,36,6,1,0,1,0,2,0,0,0,0,0,0,1,0
Na,Mn,81,6,8,132,17,133,17,18,83,33,4,6,18,41,23,6,133,27,0,0,2,11,0,0,0,8,0,0,0,8
Na,Fe,129,8,7,200,23,201,40,51,113,49,17,18,29,66,26,1,27,201,0,5,0,21,0,0,0,14,1,0,1,8
Na,Ni,2,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Na,Cu,16,0,6,42,3,43,4,1,2,4,13,12,8,9,2,1,0,5,0,43,1,17,1,0,1,0,1,1,0,1
Na,Zn,11,0,0,18,1,18,0,1,11,0,4,1,3,1,6,0,2,0,0,1,18,2,0,0,0,2,0,0,0,4
Na,As,36,0,0,70,8,70,23,8,2,3,1,11,5,28,3,2,11,21,0,17,2,70,0,0,1,0,2,0,1,0
Na,Se,2,0,0,3,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0
Na,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Na,Sb,4,0,0,6,0,6,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0
Na,Ba,42,4,9,61,19,62,4,7,43,12,2,2,8,8,36,0,8,14,0,0,2,0,0,0,0,62,0,0,0,15
Na,Pb,3,0,2,6,0,6,0,1,0,1,1,2,0,2,0,0,0,1,0,1,0,2,0,0,0,0,6,0,0,0
Na,Bi,1,0,0,5,1,5,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0
Na,U,33,0,7,34,1,34,2,1,1,2,21,1,3,4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,34,0
Na,REE,37,1,29,78,26,80,1,1,46,13,5,3,4,19,17,0,8,8,0,1,4,0,0,0,0,15,0,0,0,80
Mg,H,473,55,55,473,22,106,473,147,161,86,61,28,50,131,11,24,42,78,2,16,16,40,1,0,2,11,7,1,24,15
Mg,B,55,88,7,88,9,14,88,25,28,3,1,6,4,22,0,4,5,8,0,0,0,2,0,0,1,0,2,0,0,1
Mg,C,55,7,65,65,3,9,65,8,4,8,7,4,2,17,0,1,3,6,0,3,2,0,0,0,0,2,4,0,8,2
Mg,O,473,88,65,682,70,175,682,201,261,107,72,37,73,197,32,31,57,119,2,23,16,56,1,0,6,18,7,1,24,22
Mg,F,22,9,3,70,76,30,76,30,40,10,7,1,11,30,1,2,2,10,0,1,0,6,0,0,0,5,1,0,2,6
Mg,Na,106,14,9,175,30,178,178,64,86,32,17,7,28,60,13,11,17,40,0,4,0,23,1,0,0,4,0,0,2,1
Mg,Mg,473,88,65,682,76,178,690,204,261,107,73,38,74,199,32,31,57,119,2,23,16,56,1,0,6,19,7,1,24,22
Mg,Al,147,25,8,201,30,64,204,204,126,27,16,6,22,88,9,6,15,33,0,1,1,4,0,0,1,6,0,0,1,9
Mg,Si,161,28,4,261,40,86,261,126,261,2,1,4,44,101,16,8,23,51,0,2,1,4,0,0,1,7,4,0,2,17
Mg,P,86,3,8,107,10,32,107,27,2,107,1,0,7,33,2,3,18,19,0,2,4,0,0,0,0,5,0,0,2,2
Mg,S,61,1,7,72,7,17,73,16,1,1,73,6,14,7,0,1,3,14,0,4,3,0,0,0,0,0,1,0,6,0
Mg,Cl,28,6,4,37,1,7,38,6,4,0,6,38,6,9,0,0,1,2,0,5,0,3,0,0,0,0,2,0,0,1
Mg,K,50,4,2,73,11,28,74,22,44,7,14,6,74,14,7,4,2,14,0,0,0,1,1,0,0,2,0,0,1,0
Mg,Ca,131,22,17,197,30,60,199,88,101,33,7,9,14,199,7,9,11,44,0,4,2,27,0,0,1,3,1,0,5,13
Mg,Ti,11,0,0,32,1,13,32,9,16,2,0,0,7,7,32,1,2,12,0,0,0,0,0,0,0,4,0,0,0,3
Mg,V,24,4,1,31,2,11,31,6,8,3,1,0,4,9,1,31,3,2,0,1,0,2,0,0,0,0,0,0,0,0
Mg,Mn,42,5,3,57,2,17,57,15,23,18,3,1,2,11,2,3,57,13,0,0,8,6,0,0,2,1,2,0,0,1
Mg,Fe,78,8,6,119,10,40,119,33,51,19,14,2,14,44,12,2,13,119,1,1,6,7,0,0,2,3,1,1,0,3
Mg,Ni,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
Mg,Cu,16,0,3,23,1,4,23,1,2,2,4,5,0,4,0,1,0,1,0,23,1,5,0,0,0,0,0,0,1,0
Mg,Zn,16,0,2,16,0,0,16,1,1,4,3,0,0,2,0,0,8,6,0,1,16,1,0,0,1,0,0,0,0,0
Mg,As,40,2,0,56,6,23,56,4,4,0,0,3,1,27,0,2,6,7,0,5,1,56,0,0,0,0,1,1,4,1
Mg,Se,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mg,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mg,Sb,2,1,0,6,0,0,6,1,1,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,6,0,0,0,0,0
Mg,Ba,11,0,2,18,5,4,19,6,7,5,0,0,2,3,4,0,1,3,0,0,0,0,0,0,0,19,0,0,0,1
Mg,Pb,7,2,4,7,1,0,7,0,4,0,1,2,0,1,0,0,2,1,0,0,0,1,0,0,0,0,7,0,0,0
Mg,Bi,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Mg,U,24,0,8,24,2,2,24,1,2,2,6,0,1,5,0,0,0,0,0,1,0,4,0,0,0,0,0,0,24,1
Mg,REE,15,1,2,22,6,1,22,9,17,2,0,1,0,13,3,0,1,3,0,0,0,1,0,0,0,1,0,0,1,22
Al,H,817,52,50,817,79,182,147,817,401,169,135,33,81,269,9,31,70,136,6,39,23,42,4,0,5,34,27,1,21,56
